	NCBI_ID	Database	BioSample	LCMS_file	Genome_label	Method	New_NCBI_ID	Downloaded
3431	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_A1_E.mzXML	CNT302	genome	NaN	no
3432	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_MS_B.mzXML	CNT302	genome	NaN	no
3433	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_MS_M.mzXML	CNT302	genome	NaN	no
3434	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_MS_E.mzXML	CNT302	genome	NaN	no
3435	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_R5_B.mzXML	CNT302	genome	NaN	no
3436	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_R5_M.mzXML	CNT302	genome	NaN	no
3437	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_R5_E.mzXML	CNT302	genome	NaN	no
3438	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_ISP2_B.mzXML	CNT302	genome	NaN	no
3439	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_ISP2_M.mzXML	CNT302	genome	NaN	no
3440	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_ISP2_E.mzXML	CNT302	genome	NaN	no
3441	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_LB_B.mzXML	CNT302	genome	NaN	no
3442	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_LB_M.mzXML	CNT302	genome	NaN	no
3443	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_LB_E.mzXML	CNT302	genome	NaN	no
3444	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_MA_B.mzXML	CNT302	genome	NaN	no
3445	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_MA_M.mzXML	CNT302	genome	NaN	no
3446	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_MA_E.mzXML	CNT302	genome	NaN	no
3447	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_PDK_B.mzXML	CNT302	genome	NaN	no
3448	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_PDK_M.mzXML	CNT302	genome	NaN	no
3449	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_PDK_E.mzXML	CNT302	genome	NaN	no
3450	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_YP_B.mzXML	CNT302	genome	NaN	no
3451	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_YP_M.mzXML	CNT302	genome	NaN	no
3452	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_YP_E.mzXML	CNT302	genome	NaN	no
3460	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/Control_seed_3_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3461	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/tasA_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3462	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/3610_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3463	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/eps_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3464	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/bslA_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3465	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/JC81_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3466	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/pks_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3467	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/pps_seed_1_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3468	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/Control_seed_4_5_days_extremo_raiz.mzML	Melon	genome	NaN	no
3469	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/3610_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3470	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/tasA_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3471	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/eps_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3472	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/bslA_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3473	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/JC81_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3474	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/pks_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3475	457668	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084674/ccms_peak/pps_seed_2_5_days_inicio_raiz.mzML	Melon	genome	NaN	no
3625	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNS615_A1_B.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3626	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1//CNS615_A1_M.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3627	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1//CNS615_A1_E.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3628	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNS615_MS_B.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3629	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNS615_MS_M.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3630	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNS615_MS_E.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3631	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNS615_R5_B.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3632	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNS615_R5_M.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3633	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNS615_R5_E.mzXML	Streptomyces sp. CNS615	genome	NaN	no
3634	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNT302_A1_B.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3635	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNT302_A1_M.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3636	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1//CNT302_A1_E.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3637	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNT302_MS_B.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3638	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNT302_MS_M.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3639	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNT302_MS_E.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3640	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNT302_R5_B.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3641	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNT302_R5_M.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3642	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNT302_R5_E.mzXML	Streptomyces sp. CNT302	genome	NaN	no
3652	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNP082_R5_B.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3653	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNP082_R5_M.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3654	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNP082_R5_E.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3655	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNQ149_R5_B.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3656	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNQ149_R5_M.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3657	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNQ149_R5_E.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3676	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNS580_R5_B.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3677	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNS580_R5_M.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3678	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNS580_R5_E.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3697	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNX435_R5_B.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3698	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNX435_R5_M.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3699	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/CNX435_R5_E.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3712	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/S.alb_R5_B.mzXML	Streptomyces albus	genome	NaN	no
3713	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/S.alb_R5_M.mzXML	Streptomyces albus	genome	NaN	no
3714	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/R5/S.alb_R5_E.mzXML	Streptomyces albus	genome	NaN	no
3757	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNP082_A1_B.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3758	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNP082_A1_M.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3759	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNP082_A1_E.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3760	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNQ149_A1_B.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3761	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNQ149_A1_M.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3762	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNQ149_A1_E.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3781	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNS580_A1_B.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3782	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNS580_A1_M.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3783	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNS580_A1_E.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3802	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNX435_A1_B.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3803	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNX435_A1_M.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3804	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/CNX435_A1_E.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3817	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/S.alb_A1_B.mzXML	Streptomyces albus	genome	NaN	no
3818	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/S.alb_A1_M.mzXML	Streptomyces albus	genome	NaN	no
3819	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/A1/S.alb_A1_E.mzXML	Streptomyces albus	genome	NaN	no
3862	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNP082_MS_B.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3863	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNP082_MS_M.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3864	2526164782	JGI_Genome_ID	SAMN02745835	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNP082_MS_E.mzXML	Streptomyces sp. CNP082	genome	NaN	no
3865	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNQ149_MS_B.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3866	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNQ149_MS_M.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3867	2526164782	JGI_Genome_ID	1649593 	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNQ149_MS_E.mzXML	Streptomyces sp. CNQ149	genome	NaN	no
3886	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNS580_MS_B.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3887	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNS580_MS_M.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3888	GCA_000377125.1	GenBank_accession	1290527 	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNS580_MS_E.mzXML	Streptomyces sp. CNS580	genome	NaN	no
3907	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNX435_MS_B.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3908	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNX435_MS_M.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3909	2558860985	JGI_Genome_ID	SAMN02745430	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/CNX435_MS_E.mzXML	Streptomyces sp. CNX435	genome	NaN	no
3922	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS//S.alb_MS_B.mzXML	Streptomyces albus	genome	NaN	no
3923	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/S.alb_MS_M.mzXML	Streptomyces albus	genome	NaN	no
3924	2816332174	JGI_Genome_ID	SAMN12024760	ftp://massive.ucsd.edu/MSV000078839/spectrum/MS/S.alb_MS_E.mzXML	Streptomyces albus	genome	NaN	no
3970	651717039, 651716642	JGI_Genome_ID	SAMN11997568	ftp://massive.ucsd.edu/MSV000083648/raw/detoxins/DetoxinN1-MS2.mzXML	Streptomyces spectabilis Dietz NRRL 2792 (ATCC 27741)	genome	NaN	no
3971	651717039, 651716642	JGI_Genome_ID	SAMN11997568	ftp://massive.ucsd.edu/MSV000083648/raw/detoxins/DetoxinN2-MS2.mzXML	Streptomyces spectabilis Dietz NRRL 2792 (ATCC 27741)	genome	NaN	no
3972	651717039, 651716642	JGI_Genome_ID	SAMN11997568	ftp://massive.ucsd.edu/MSV000083648/raw/detoxins/DetoxinN3-MS2.mzXML	Streptomyces spectabilis Dietz NRRL 2792 (ATCC 27741)	genome	NaN	no
4698	235463	JGI_Genome_ID	PRJNA639598	ftp://massive.ucsd.edu/MSV000085586/peak/Actinomadura%20sp.%20BRA177/BRA177_Actinomadura_CrudeExtract_1-3_01_2357	genome - Actinomadura BRA177	genome	NaN	no
